ticker,timestamp,open,high,low,close,volume,vwap,transactions,otc,rsi,atr
TSLA,2021-11-23 03:52:00 UTC,384.9233,393.5,354.2333,366.9333,106558581,371.4169,1024416,,48.66403672088036,29.809479296974878
TSLA,2025-01-13 03:52:00 UTC,385.9,413.5,380.07,413.25,64673967,392.3855,1091195,,56.7652550872435,31.006423632905246
TSLA,2021-11-09 03:52:00 UTC,388.2333,395.9267,337.1733,341.3333,174871686,356.0584,1819042,,44.913506910727705,34.22572908769773
TSLA,2025-02-05 03:52:00 UTC,388.48,390.1,375.53,376.16,54555731,381.5416,991092,,50.32261663209086,35.26436986714789
TSLA,2021-11-03 03:52:00 UTC,388.5433,406.33,383.55,405.83,102170625,394.8994,875856,,54.428129564826584,34.90048630520875
TSLA,2025-02-03 03:52:00 UTC,389.8,404.6,374.36,389.0059,88769953,384.0192,1629177,,51.81326814909534,34.655451569122405
TSLA,2024-12-10 03:52:00 UTC,391.3,409.73,389.0,403.2,93772554,403.2088,1457735,,53.828655333368445,33.66077645704224
TSLA,2025-01-27 03:52:00 UTC,393.0,407.596,379.0,396.41,54339356,397.4883,1168921,,52.693296901660055,33.299006710110646
TSLA,2025-01-08 03:52:00 UTC,395.02,402.4999,387.0,392.93,69154898,395.2909,1051318,,52.0869204976141,32.027641945102744
TSLA,2025-01-10 03:52:00 UTC,395.65,399.28,377.29,393.1,59831123,392.4541,1011861,,52.11590945028255,31.310667520452544
TSLA,2025-01-15 03:52:00 UTC,395.89,429.8,394.98,425.6,75421918,418.438,1269244,,57.41991627453282,31.695619840420218
TSLA,2021-11-02 03:52:00 UTC,397.0367,402.8633,375.1033,387.0,126511632,392.2964,1225293,,50.294331694118156,33.03855413753306
TSLA,2024-12-09 03:52:00 UTC,398.0,404.8,378.01,392.35,92933292,389.3699,1488354,,51.19828130580148,32.59222884199499
TSLA,2025-01-29 03:52:00 UTC,398.2,413.1,365.0,405.25,65355281,391.8607,1232010,,53.39894977544118,33.69992678185249
TSLA,2025-01-28 03:52:00 UTC,399.3,400.7,386.5,396.6509,44509550,393.5159,831006,,51.72453117653271,32.63207486886303
TSLA,2022-01-04 03:52:00 UTC,400.3267,403.4033,374.35,380.0,98443191,387.4073,1044443,,48.54992893336728,32.376448092515666
TSLA,2025-01-31 03:52:00 UTC,401.2,419.99,397.55,402.02,79907387,411.613,1219987,,52.685638434049906,32.92027322876455
TSLA,2024-12-11 03:52:00 UTC,404.16,429.9,402.38,428.57,98897333,414.4261,1532472,,57.15733586343474,32.56025371242423
TSLA,2025-01-30 03:52:00 UTC,404.35,412.5,384.41,400.9,94390885,398.9927,1519633,,51.67587198613755,33.38880701867964
TSLA,2021-11-05 03:52:00 UTC,407.41,413.29,402.6667,405.5,63004377,409.1338,600029,,52.49156853808937,31.8888922316311
TSLA,2021-11-04 03:52:00 UTC,407.7333,416.6667,405.6667,407.4,74650359,411.1695,758113,,52.84562056643631,30.40873564365745
TSLA,2025-01-02 03:52:00 UTC,408.0,412.42,373.04,383.18,104379997,382.2974,2133079,,47.94096629509923,31.04954024053906
TSLA,2025-01-07 03:52:00 UTC,411.35,414.33,390.0,394.2,71057419,398.0245,1305531,,50.20547068955197,31.05671593764341
TSLA,2025-01-14 03:52:00 UTC,412.7,422.64,393.0,396.04,81813754,408.7169,1328736,,50.591923017672194,30.95552194209745
TSLA,2025-01-23 03:52:00 UTC,413.0,420.73,408.95,411.8559,47911781,412.9819,856125,,53.90355807720316,30.507984660519064
TSLA,2025-01-24 03:52:00 UTC,413.5,418.88,405.42,405.47,52688710,412.1478,878749,,52.37705227188326,29.290271470481986
TSLA,2024-12-31 03:52:00 UTC,414.01,427.93,401.2,401.92,72555875,413.4555,1213544,,51.50385635110264,29.10739493687613
TSLA,2025-01-17 03:52:00 UTC,415.1,439.74,414.51,428.5501,90562844,431.0285,1406872,,57.26003115240634,29.729723869956405
TSLA,2025-01-06 03:52:00 UTC,415.2,426.43,401.7,410.51,83320099,412.4398,1538263,,52.69690278882106,29.524036450673805
TSLA,2025-01-22 03:52:00 UTC,420.38,428.0,413.3935,413.7817,55990379,420.0763,996122,,53.4218601487035,28.664462418482817
TSLA,2024-12-13 03:52:00 UTC,420.69,437.28,415.71,435.98,85095481,428.1024,1318538,,58.11255986506947,28.29545081716261
TSLA,2024-12-20 03:52:00 UTC,424.1,447.08,410.21,423.28,110473481,432.499,1816393,,54.71747799809228,28.90791861593671
TSLA,2024-12-12 03:52:00 UTC,427.26,429.52,415.0,419.88,85086302,421.8803,1396705,,53.81109458321512,27.8802101433698
TSLA,2025-01-16 03:52:00 UTC,427.5,429.11,409.13,414.25,64574974,415.0687,1114962,,52.2671598379298,27.31590941884339
TSLA,2024-12-30 03:52:00 UTC,428.38,429.71,412.01,412.05,61209189,420.8674,1176354,,51.64360786341771,26.62905874606886
TSLA,2024-12-23 03:52:00 UTC,430.83,436.5,415.4112,433.2,68623453,428.7724,1186487,,56.959688255072436,26.473411692778225
TSLA,2025-01-21 03:52:00 UTC,431.4,436.66,406.31,420.2101,83644867,417.2725,1525177,,53.09867367400231,26.75031085757978
TSLA,2024-12-24 03:52:00 UTC,435.22,465.37,433.43,465.21,56779455,451.0182,881706,,62.56535888772361,28.065281510609797
TSLA,2024-12-16 03:52:00 UTC,438.76,474.79,436.1,472.1,109084459,452.9554,1905699,,63.77111678539681,28.824189974137667
TSLA,2024-12-19 03:52:00 UTC,448.0,456.69,420.02,428.01,115556742,438.5832,1977388,,52.187187583200554,30.485319261699267
TSLA,2024-12-27 03:52:00 UTC,449.89,454.47,426.5,431.9404,76797319,435.2048,1350724,,53.00668815434015,30.305653600149324
TSLA,2024-12-18 03:52:00 UTC,467.0,488.5399,427.01,442.0,142469238,461.9437,2543606,,55.12662232608466,32.535956914424375
TSLA,2024-12-26 03:52:00 UTC,467.25,472.25,451.02,452.2999,74814949,457.1027,1251244,,57.2529465464348,32.37267427767978
TSLA,2024-12-17 03:52:00 UTC,471.79,483.99,457.5101,471.0,125053686,473.5191,2228194,,60.87756431311753,32.323918972131224
TSLA,2024-10-18 03:52:00 UTC,221.12,222.28,218.71,220.14,47482989,221.0141,688367,,27.36097658337539,48.03578190269329
TSLA,2022-02-25 03:52:00 UTC,266.0633,275.5,260.8002,270.3667,73955478,267.3198,745282,,35.06899215976834,48.558940338215194
TSLA,2023-06-20 03:52:00 UTC,259.0,278.44,256.3,278.1,163145972,267.8703,1710933,,36.19169467043793,46.67187317119982
TSLA,2023-06-23 03:52:00 UTC,262.1,264.27,252.55,253.18,170604210,257.7639,1711863,,34.14297840056314,45.16316794468555
TSLA,2021-04-12 03:52:00 UTC,228.5667,234.9333,226.2373,233.8366,85531020,232.6823,760458,,32.60033882447911,43.86170594863658
TSLA,2023-03-06 03:52:00 UTC,198.45,199.6,192.3,193.03,126735775,195.2262,1171875,,29.565532042425176,43.6956269523054
TSLA,2023-05-15 03:52:00 UTC,168.55,169.94,164.5499,166.51,104221862,166.908,1000964,,27.757066297463737,42.6088035985693
TSLA,2025-03-24 03:52:00 UTC,255.9,282.54,253.22,282.3507,157887714,271.0501,2139605,,43.899345453605186,47.853174770100075
TSLA,2021-06-24 03:52:00 UTC,221.6667,232.54,219.4037,227.3333,135563199,228.1996,976337,,39.39683819770874,48.93130514366435
TSLA,2023-12-04 03:52:00 UTC,238.1,239.8,233.2902,235.1,101832798,236.4477,1092211,,40.32728874986151,46.326690490545474
TSLA,2020-10-21 03:52:00 UTC,141.6,147.2833,140.0033,145.4367,94839312,142.8065,634238,,33.86343031527833,49.81026259836366
TSLA,2020-12-10 03:52:00 UTC,199.0333,212.0367,188.78,208.3,198984924,202.5369,1341278,,41.0032616696485,51.009529555623395
TSLA,2021-10-05 03:52:00 UTC,261.1233,265.77,258.0667,260.0,53709690,261.79,396316,,46.1519252940992,51.47099173022172
TSLA,2023-05-31 03:52:00 UTC,200.14,203.95,195.12,203.75,138350438,199.0864,1290523,,41.87047351957159,52.42877803520589
TSLA,2024-01-18 03:52:00 UTC,215.53,219.26,208.74,211.0,104390168,212.2912,1221770,,42.60946876055709,49.79172246126261
TSLA,2024-02-01 03:52:00 UTC,190.03,191.6,184.28,189.57,89929109,187.2658,1045621,,40.9522073434009,48.14374228545813
TSLA,2024-12-17 03:52:00 UTC,471.79,483.99,457.5101,471.0,125053686,473.5191,2228194,,61.90636537614185,65.73490355078256
TSLA,2023-09-01 03:52:00 UTC,259.1,260.65,242.01,245.25,128908063,248.3663,1528583,,47.381364614033416,77.39598186858382
TSLA,2024-05-20 03:52:00 UTC,178.05,178.789,173.52,175.03,60113776,174.7768,808763,,43.92875480712893,76.9912688779707
TSLA,2020-08-24 03:52:00 UTC,138.6673,142.6667,128.5013,133.3347,298362405,135.0204,843366,,41.97297202568942,74.8153711009728
TSLA,2020-11-13 03:52:00 UTC,136.0233,137.9818,133.8867,136.04,58548513,135.3679,497515,,42.152927938223456,69.8033517366176
TSLA,2022-05-10 03:52:00 UTC,269.3333,275.12,258.0833,265.9167,82766862,266.7947,885451,,50.14635800012701,74.75168375543063
TSLA,2022-06-23 03:52:00 UTC,234.3333,241.1667,228.6367,234.2333,102097278,234.0274,791006,,48.38968935329819,72.07513491575702
TSLA,2022-01-03 03:52:00 UTC,369.9133,403.3333,368.6667,403.3333,102400875,390.0534,1158996,,57.03966066332252,79.00548242177437
TSLA,2022-12-14 03:52:00 UTC,161.75,162.25,155.31,156.9,138830352,158.1499,1523394,,45.160680874327184,91.07818367736192
TSLA,2020-10-09 03:52:00 UTC,143.25,144.8633,142.1534,144.8233,85265670,143.9536,478963,,44.669717623344376,85.62592770040749
TSLA,2021-03-02 03:52:00 UTC,238.8333,241.1167,228.3333,229.5967,69654012,234.1796,836370,,48.87162524126145,86.38789000752124
TSLA,2022-05-31 03:52:00 UTC,253.9067,259.6,244.7433,253.23,97315428,253.3151,863734,,50.01136151639246,82.36041929269828
TSLA,2024-07-25 03:52:00 UTC,214.9,226.0,210.2,220.35,97691335,222.0425,1289558,,48.395012605677074,79.55110362893411
TSLA,2020-12-18 03:52:00 UTC,217.1,231.6667,209.5133,225.6667,405168147,223.4019,2087674,,48.683824945411345,75.45126765543881
TSLA,2021-05-18 03:52:00 UTC,193.0467,198.75,187.7933,190.3333,109474275,194.044,824452,,46.80891421884653,72.7671342514789
TSLA,2021-08-17 03:52:00 UTC,226.8,226.8,216.28,221.0,69060153,220.4629,613679,,48.657087554534606,70.17424609065897
TSLA,2023-12-01 03:52:00 UTC,236.5,240.19,231.9,239.31,119696942,236.452,1291571,,49.77909152118715,66.53251422704047
TSLA,2020-07-29 04:00:00 UTC,99.2013,102.3207,98.4327,100.0767,139468035,100.7014,280442,,42.22292288991922,71.84285606796615
TSLA,2023-01-05 03:52:00 UTC,112.5,114.87,107.1601,110.35,155520327,109.6433,1336387,,42.911503545095336,67.76788777739714
TSLA,2023-05-09 03:52:00 UTC,171.69,171.69,166.56,169.03,87347675,168.1339,922555,,46.8108106363088,67.30875293615448
TSLA,2023-11-14 03:52:00 UTC,226.74,240.69,226.38,240.42,147102825,234.6081,1533999,,51.179701768196814,67.61955629785773
TSLA,2024-11-29 03:52:00 UTC,336.0,345.5,334.6501,345.44,34374739,339.9963,493125,,56.80104848446035,70.29530227658218
TSLA,2023-11-01 03:52:00 UTC,201.73,208.0,197.85,208.0,118887095,201.8631,1316138,,48.870353596369554,75.81635211396917
TSLA,2021-07-22 03:52:00 UTC,219.6333,220.7233,214.8667,216.1667,42986382,217.4018,318281,,49.32312899397957,71.30970553439994
TSLA,2024-07-10 03:52:00 UTC,264.48,267.59,257.86,261.62,126028239,263.4178,1420241,,51.877375659506995,69.88924799622852
TSLA,2024-09-10 03:52:00 UTC,217.0,226.69,214.98,226.5782,76109399,222.7778,994430,,49.79368621392716,68.22858742506935
TSLA,2023-10-03 03:52:00 UTC,251.0,251.11,244.45,246.01,99785190,247.3834,1063747,,50.96974876488315,65.10738832327868
TSLA,2023-10-12 03:52:00 UTC,263.89,265.41,256.6307,257.1294,110285803,261.752,1176783,,51.66744256800913,61.84257487161592
TSLA,2024-01-22 03:52:00 UTC,213.45,217.8,206.27,208.01,115455162,210.7188,1315957,,48.39157110722969,61.05806238078621
TSLA,2021-10-14 03:52:00 UTC,272.3867,273.4167,269.6843,273.2333,33847821,272.4347,299797,,52.68172788409274,61.3686793535872
TSLA,2024-09-18 03:52:00 UTC,228.35,235.68,226.5,229.41,75726424,230.1262,964051,,49.692686070296695,60.32329511404526
TSLA,2021-02-26 03:52:00 UTC,226.0067,235.5667,219.8367,223.6,118503498,226.9255,1136533,,49.29337051142392,57.13805974875631
TSLA,2021-05-25 03:52:00 UTC,203.5,204.6633,198.57,202.4267,82138965,200.9808,616369,,47.78633130299776,54.84462690955943
TSLA,2022-01-05 03:52:00 UTC,377.3833,390.1133,357.9333,361.1667,78158430,375.8154,807845,,58.12325790146938,64.33333927316234
TSLA,2023-03-14 03:52:00 UTC,174.72,184.49,173.8,184.15,140586424,181.1494,1183639,,46.958818262158104,73.12143646793646
TSLA,2024-06-04 03:52:00 UTC,176.5,177.755,174.0,175.15,58231829,175.6411,734157,,46.47008332613172,68.6234767202267
TSLA,2024-07-22 03:52:00 UTC,242.51,253.21,241.37,251.6,97037024,249.4266,1214780,,51.12353958785129,69.29751409735337
TSLA,2021-01-20 03:52:00 UTC,280.9967,286.7267,279.0933,283.9567,75462072,283.1909,623527,,52.98637392136831,66.85674166182812
TSLA,2021-11-26 03:52:00 UTC,363.1667,369.5942,357.05,360.0,33422253,364.1078,373567,,57.12242695238917,68.19822440026897
TSLA,2022-04-25 03:52:00 UTC,333.4,336.2067,320.3333,332.7667,66567549,330.8689,708920,,55.247856443257646,66.16025837167832
TSLA,2022-06-22 03:52:00 UTC,229.8633,246.8333,228.3733,234.1833,98930445,239.6574,752680,,48.98149589677561,68.89119705941559
TSLA,2025-02-25 03:52:00 UTC,327.8,333.69,297.2512,306.11,128338855,306.4751,2229337,,53.15617698515516,71.07801869802876
TSLA,2025-04-02 03:52:00 UTC,266.0,293.0,251.27,260.12,207831692,273.4805,2716235,,50.32086014411865,69.91816021959814
TSLA,2024-02-13 03:52:00 UTC,187.77,188.78,181.92,184.0,84149943,184.2068,1087134,,45.951961526993415,70.50972020391255
TSLA,2024-04-30 03:52:00 UTC,192.99,193.61,180.59,181.0,123029119,185.8564,1319218,,45.78325273577356,66.40331161791879
TSLA,2024-12-27 03:52:00 UTC,449.89,454.47,426.5,431.9404,76797319,435.2048,1350724,,59.25775262294794,81.19378935949602
TSLA,2025-03-19 03:52:00 UTC,227.19,241.41,226.5,239.9192,106097405,234.3325,1335526,,49.18448058168324,90.06854726238917
TSLA,2020-11-11 03:52:00 UTC,138.3333,139.565,136.7833,138.9367,50656476,138.4847,331796,,44.8651528288551,91.00192960078995
TSLA,2021-08-09 03:52:00 UTC,236.0,239.6767,234.9633,237.9,41512080,238.0144,335249,,49.54177981981298,91.69750605787638
TSLA,2023-10-31 03:52:00 UTC,195.6,202.8,193.81,200.31,115087348,198.9966,1386117,,47.880480463219065,88.29696991088521
TSLA,2021-01-04 03:52:00 UTC,236.3333,248.1633,236.3333,244.5333,142873890,243.7216,949785,,50.00455726313661,85.40813634582197
TSLA,2023-03-13 03:52:00 UTC,178.0,179.25,163.91,174.4,165647795,171.6386,1583122,,46.750579217285825,85.06636232112041
TSLA,2024-09-03 03:52:00 UTC,215.0,219.9043,209.005,209.1,73202476,214.4741,1096270,,48.53503820339136,82.24050072675468
TSLA,2022-11-09 03:52:00 UTC,194.0,195.89,175.51,176.5,124772765,184.6521,1576086,,46.94341886589797,78.7654649605579
TSLA,2024-07-30 03:52:00 UTC,234.2,235.98,219.5,224.95,96561836,225.6219,1153288,,49.589283180204795,77.38793174908949
TSLA,2021-09-30 03:52:00 UTC,261.6667,263.0435,258.0,258.3767,51547242,260.801,359817,,51.39037152095583,74.58118662415453
TSLA,2022-11-04 03:52:00 UTC,220.79,223.8,203.08,209.05,96312913,211.1758,1200304,,48.62926543771878,73.20372329385778
TSLA,2023-04-10 03:52:00 UTC,183.56,185.9,176.11,184.4,141266427,181.0458,1319953,,47.26267254869904,70.32774305858221
TSLA,2024-12-03 03:52:00 UTC,353.02,357.09,348.2,352.2,55009283,351.0655,833260,,56.271456565189574,77.63933284011206
TSLA,2022-04-07 03:52:00 UTC,351.8133,358.8633,340.5134,355.5,77515509,350.3906,764136,,56.42909109070619,73.40437335153263
TSLA,2024-10-10 03:52:00 UTC,242.4,244.3,232.34,239.68,81392868,239.0116,1090905,,49.66250984734504,76.958346683566
TSLA,2020-11-24 03:52:00 UTC,178.0,188.27,173.7333,187.4667,158154258,182.1637,1049822,,46.93037259461156,76.17180049188272
TSLA,2022-03-02 03:52:00 UTC,286.6667,295.4933,281.424,290.2,72959832,288.5064,685904,,52.4708669993209,78.44714331389109
TSLA,2022-08-25 03:52:00 UTC,307.95,307.95,291.6,295.7,52079867,295.5234,1039736,,52.75524254019468,74.11163307718459
TSLA,2023-06-27 03:52:00 UTC,241.15,251.1,239.0,247.2,162416835,246.0179,1620563,,49.918885116638286,72.86794500024284
TSLA,2024-12-06 03:52:00 UTC,371.2,395.0,370.6,394.7,77559979,378.4174,1144780,,57.41721231980331,78.22023464308265
TSLA,2020-10-05 03:52:00 UTC,141.41,144.5467,138.7067,140.7267,132322998,141.8167,758434,,44.940300708045726,90.91831074000532
TSLA,2020-12-17 03:52:00 UTC,206.9,219.6067,205.8333,216.0,164318763,214.025,1029741,,48.5114902017984,90.05843140143351
TSLA,2021-03-31 03:52:00 UTC,211.5667,224.0,209.1667,221.1033,97427460,219.7798,810736,,48.75416932879418,84.68520772990254
TSLA,2023-05-16 03:52:00 UTC,166.75,169.5184,164.35,168.55,97205772,167.3861,918474,,46.33235919464697,82.69007146348095
TSLA,2024-04-26 03:52:00 UTC,173.14,173.8,166.37,168.91,107260977,169.2063,1158858,,46.3520185335288,77.3143520732323
TSLA,2021-02-11 03:52:00 UTC,272.82,276.6266,267.2417,270.3333,62725332,271.2629,628630,,51.718137971504376,79.48594121085856
TSLA,2022-03-07 03:52:00 UTC,276.0,288.7133,264.4067,266.6633,69788304,277.3854,692933,,51.51733352019667,75.54455969579722
TSLA,2022-03-09 03:52:00 UTC,278.7133,288.2133,274.8,285.3333,56955438,283.4678,539674,,52.52714144749365,71.6878054318117
TSLA,2023-08-03 03:52:00 UTC,252.07,261.4,251.32,260.55,96394631,256.7697,1029048,,51.0083672850502,68.99676932953943
TSLA,2024-02-28 03:52:00 UTC,200.0,205.3,198.44,201.05,98217427,202.5432,1025966,,47.46037160214577,68.50485723457234
TSLA,2022-02-11 03:52:00 UTC,299.9967,305.32,283.5667,285.6667,77794839,293.2516,942588,,52.518500451271386,71.05951028924575
TSLA,2024-10-08 03:52:00 UTC,241.5,246.21,240.05,243.84,52329727,244.1182,788645,,49.95819471924882,69.24216669715676
TSLA,2023-08-25 03:52:00 UTC,230.2,239.69,227.8,239.1899,104569704,234.996,1173705,,49.66829211791573,65.44201193307414
TSLA,2024-02-08 03:52:00 UTC,189.0,191.6171,185.58,189.5,81575745,189.2584,922323,,46.55914759258179,64.5968610807117
TSLA,2023-01-27 03:52:00 UTC,159.89,180.68,158.0,178.99,303401989,172.9148,2630765,,45.904606036330485,62.23279957494658
TSLA,2023-01-30 03:52:00 UTC,178.5,180.0,165.77,165.77,228489501,172.336,2009711,,45.04676031530782,58.80402817673611
TSLA,2023-08-21 03:52:00 UTC,220.5,233.5,217.0,233.38,129831455,227.3964,1473418,,50.17495804441245,59.441597592683536
TSLA,2024-07-08 03:52:00 UTC,250.09,259.439,244.57,252.71,154430570,252.6126,1687824,,51.566582889089574,57.057126336063284
TSLA,2025-04-22 03:52:00 UTC,230.24,256.44,226.85,250.8,115660517,238.1522,1539613,,51.41377695982683,55.09518874063019
TSLA,2021-03-22 03:52:00 UTC,220.6667,233.2067,218.29,223.1167,116306025,228.7853,1054782,,49.14085894148601,53.48196097344233
TSLA,2021-04-30 03:52:00 UTC,224.3367,238.49,221.0483,236.6667,119073447,232.8469,1007244,,50.29903661522044,50.90765661819645
TSLA,2022-05-09 03:52:00 UTC,284.4133,284.4133,260.3833,262.2333,87693225,270.2376,1123816,,52.49712149846065,50.681866859753846
TSLA,2024-11-06 03:52:00 UTC,277.9,289.99,266.0,286.74,156590834,284.8947,2644906,,54.57111901845588,49.044354941200005
TSLA,2020-10-29 03:52:00 UTC,137.1333,139.3533,135.1,135.5333,66280671,137.4275,455164,,42.29966295369054,56.37261530254287
TSLA,2021-03-03 03:52:00 UTC,233.0,234.1667,216.3733,217.9767,88617558,225.3473,1041593,,49.029734419795645,59.391242780932664
TSLA,2022-03-01 03:52:00 UTC,289.3333,296.6267,283.6667,288.1967,72829416,289.2366,666768,,53.95585823017911,60.76686829658034
TSLA,2022-10-12 03:52:00 UTC,218.4,219.69,211.51,216.8,65135499,215.5768,807765,,48.79237918337137,61.90399913253889
TSLA,2023-12-07 03:52:00 UTC,240.8,244.08,236.98,242.91,105316206,240.869,1041740,,50.65225745499609,59.43085633735754
TSLA,2024-06-11 03:52:00 UTC,173.98,174.75,167.41,170.55,62336274,169.4585,935851,,45.69856690785363,60.57865231326058
TSLA,2021-02-22 03:52:00 UTC,254.5,256.1667,236.3333,236.87,109753521,246.4177,1349518,,50.47882806724199,62.36708429088482
TSLA,2022-08-15 03:52:00 UTC,298.39,313.1333,297.7367,309.6667,87453948,307.9776,819392,,55.14638517413996,63.35967112725019
TSLA,2022-08-16 03:52:00 UTC,308.5233,314.6667,302.8833,306.4,86635515,308.4291,796189,,54.896336628069,59.675651761018024
TSLA,2025-01-31 03:52:00 UTC,401.2,419.99,397.55,402.02,79907387,411.613,1219987,,60.536901921439586,63.52667663523103
TSLA,2025-07-16 03:52:00 UTC,308.7,323.5,307.95,321.1601,93754503,318.9504,1361330,,54.347361263190265,65.70834258985738
TSLA,2024-05-09 03:52:00 UTC,173.83,175.89,171.37,172.6,63876461,173.0505,768970,,45.202898798409166,71.71418240486757
TSLA,2025-01-07 03:52:00 UTC,411.35,414.33,390.0,394.2,71057419,398.0245,1305531,,56.862568717473934,83.85816937594846
TSLA,2025-02-06 03:52:00 UTC,377.95,379.75,363.18,370.83,75515502,368.7675,1354367,,55.52085923386202,80.08401442052357
TSLA,2025-07-02 03:52:00 UTC,303.0,322.6,300.04,316.32,114442774,312.4988,1697206,,52.41427083365704,79.42015624762904
TSLA,2024-08-05 03:52:00 UTC,196.87,205.49,181.17,205.21,96489994,196.5467,1533177,,46.68068395891338,83.4008593727984
TSLA,2025-06-30 03:52:00 UTC,323.69,326.24,310.11,311.19,71812521,319.659,1208468,,52.066722148400096,86.08865513188422
TSLA,2021-01-29 03:52:00 UTC,274.55,280.8033,260.0333,262.6333,102891972,268.424,1307929,,49.59482090082816,83.59351547960678
TSLA,2021-07-14 03:52:00 UTC,223.3333,226.2033,217.6,218.2833,63815484,221.9501,426580,,47.38215992080234,80.83921437392057
TSLA,2021-09-15 03:52:00 UTC,248.48,252.2867,246.12,251.93,43947534,249.5219,347154,,49.23269036802436,77.49379906149767
TSLA,2023-02-01 03:52:00 UTC,173.22,184.84,169.93,184.33,211223414,175.7731,1597736,,45.75127886486111,77.81567055710497
TSLA,2025-04-16 03:52:00 UTC,248.03,251.97,233.89,242.34,104009725,243.7358,1347953,,49.078947085131006,77.08883694588317
TSLA,2023-09-29 03:52:00 UTC,249.5,254.77,246.35,249.95,125956421,251.052,1253987,,49.516435943363675,72.4703485926058
TSLA,2020-08-17 04:00:00 UTC,110.82,123.0573,110.82,122.4,300050220,118.4249,752371,,42.86847915606531,77.23175226456253
TSLA,2024-03-01 03:52:00 UTC,201.95,204.52,198.5,202.27,80322473,201.5593,950494,,47.61157656592092,77.58091281709379
TSLA,2024-10-15 03:52:00 UTC,218.69,224.26,216.01,219.02,59831870,220.5522,917003,,48.575782415154556,73.61013333015852
TSLA,2021-10-29 03:52:00 UTC,360.0,376.5833,357.735,376.05,87275412,365.109,759829,,56.63395792427373,79.60678809229005
TSLA,2023-12-15 03:52:00 UTC,250.8,254.2,248.3,253.32,115386212,251.7832,1089431,,50.03472666115357,83.04558894284075
TSLA,2023-03-22 03:52:00 UTC,197.6,200.66,189.8,192.36,149196306,196.7416,1424422,,47.09905465203637,81.65090401835212
TSLA,2023-05-23 03:52:00 UTC,188.3,192.96,184.63,184.84,155227627,188.7995,1375456,,46.734775991166096,76.41369658846982
TSLA,2024-01-16 03:52:00 UTC,214.8,223.49,212.18,220.55,112801761,219.3929,1355952,,48.76141035020816,73.7162896892934
TSLA,2024-05-08 03:52:00 UTC,177.57,178.18,170.15,174.33,76677292,173.7707,902536,,46.3056262678295,72.05084042577245
TSLA,2021-06-11 03:52:00 UTC,203.0,205.3333,200.5067,203.5,47030652,202.4574,375999,,48.08274646558167,69.11887325250298
TSLA,2023-01-20 03:52:00 UTC,128.36,133.85,127.3466,133.85,136476182,130.9943,991002,,44.311588570577705,69.62133944875276
TSLA,2024-05-17 03:52:00 UTC,174.56,179.63,172.75,177.5501,75562794,176.8791,834365,,47.114246777708026,67.91838663098471
TSLA,2025-01-29 03:52:00 UTC,398.2,413.1,365.0,405.25,65355281,391.8607,1232010,,58.76044904011902,79.89206615734295
TSLA,2025-06-09 03:52:00 UTC,296.97,315.65,281.85,314.1999,134504408,297.399,2186377,,53.67081993925769,82.99977571753274
TSLA,2022-04-05 03:52:00 UTC,380.5367,384.29,361.45,362.6667,77346993,371.5646,849496,,55.86240483546095,82.07765602342326
TSLA,2025-07-03 03:52:00 UTC,318.35,320.34,312.0,312.7,56093586,316.1439,809849,,53.07491070553407,79.83401630746445
TSLA,2022-02-09 03:52:00 UTC,309.3367,315.4233,306.6667,310.0,50711232,310.9607,498594,,52.92123963316232,74.75705799978842
TSLA,2022-07-06 03:52:00 UTC,232.9333,234.5633,227.1867,231.6667,70289082,230.4004,597014,,48.53098882104283,75.33250385694639
TSLA,2024-08-20 03:52:00 UTC,223.37,228.22,219.41,219.41,71967221,222.8638,927078,,47.861934487268236,70.82708929573593
TSLA,2020-09-15 03:52:00 UTC,142.7733,153.98,141.75,148.6667,290204349,148.476,1624085,,44.08427833271178,71.31515434604052
TSLA,2020-11-05 03:52:00 UTC,143.0333,146.6667,141.3334,144.1333,83437278,144.4147,523310,,43.845453133171304,66.74502189275191
TSLA,2023-03-30 03:52:00 UTC,194.66,197.33,193.12,195.35,108990661,195.8814,1018944,,47.31787088337202,65.7772846146982
TSLA,2021-06-22 03:52:00 UTC,206.1333,209.5231,205.1667,208.0167,54818313,207.6828,372426,,48.17146719688682,62.091271427934046
TSLA,2025-05-12 03:52:00 UTC,319.0,323.48,311.5,317.8,105666135,317.5634,1725805,,54.979981597689836,65.90355918308161
TSLA,2023-07-28 03:52:00 UTC,260.02,267.391,256.5,266.75,107206364,264.2063,1120299,,51.58636686453686,65.57473352714722
TSLA,2021-01-25 03:52:00 UTC,283.9633,300.1333,279.6067,291.5,119877402,291.0535,967449,,53.0978888829588,63.27534541806528
TSLA,2021-11-09 03:52:00 UTC,388.2333,395.9267,337.1733,341.3333,174871686,356.0584,1819042,,56.071744550781496,66.21472788820347
TSLA,2023-09-12 03:52:00 UTC,271.88,278.39,266.6,267.7,134452500,271.6454,1440371,,50.93290300876776,66.82319732476037
TSLA,2024-06-20 03:52:00 UTC,185.72,186.0,179.66,181.55,53265918,182.0218,778182,,45.66029405862384,68.33868323013463
TSLA,2025-05-28 03:52:00 UTC,364.19,366.65,355.71,364.59,85878415,361.2934,1308255,,56.06661483347029,76.67877728512501
TSLA,2021-04-15 03:52:00 UTC,248.3333,249.1133,240.4367,246.0833,82110729,244.1682,715752,,49.462192071589044,80.06981462190178
