timeframe,ticker,date,event,duration,macd_slope,signal_slope,slope_norm,macd_level,signal_level,both_above_zero,line_shape,return_1,short_mfe_1,short_mae_1,return_2,short_mfe_2,short_mae_2,return_4,short_mfe_4,short_mae_4,return_8,short_mfe_8,short_mae_8,recross_two_bars,fails_two_bars,cross_macd_slope,cross_signal_slope,return_3,short_mfe_3,short_mae_3,return_5,short_mfe_5,short_mae_5,return_10,short_mfe_10,short_mae_10,slope_quartile
Weekly,RKLB,2026-01-16,early_rising_blue,3,0.15689373439070148,0.0539436973181411,2.657094964333811,0.16303519225532323,-0.10023899174404939,False,MACD leads signal,-0.07684319833852538,0.15523779854620978,0.020455867082035395,-0.16853582554517144,0.18982346832814123,0.020455867082035395,-0.2996884735202492,0.3367601246105919,0.020455867082035395,-0.28961578400830734,0.3367601246105919,0.020455867082035395,True,False,,,,,,,,,,,,Q4 steep
Weekly,RKLB,2026-05-08,early_rising_blue,3,0.08116113796934143,0.02890860880552998,1.0976884670514313,0.00993052811711198,-0.1318445641008833,False,MACD leads signal,0.1829904238171991,0.013937612591258142,0.2627277898928606,0.287190670332796,0.013937612591258142,0.32511614677159373,0.043709111595714445,0.013937612591258142,0.43168578742770447,,,,True,False,,,,,,,,,,,,Q1 weak
Weekly,RKLB,2022-10-14,bearish_crossover,13,0.15777879117064988,0.08067241043927706,4.769597094735065,0.3677914191384672,0.3938869813649154,True,MACD and signal aligned,0.07341772151898729,-0.015189873417721378,0.13670886075949373,0.2987341772151897,-0.015189873417721378,0.32405063291139236,0.42531645569620236,-0.015189873417721378,0.45820253164556957,0.012658227848101111,0.020253164556962022,0.45820253164556957,False,True,-0.10068116461352589,-0.006523890556611955,,,,,,,,,,Q4 steep
Weekly,RKLB,2023-03-24,bearish_crossover,8,0.0935482137473394,0.03462941309988092,2.1877579147665713,0.09960547607315648,0.15279349276014625,True,MACD leads signal,0.027989821882951516,0.020356234096692183,0.059796437659032975,-0.040712468193384255,0.07888040712468192,0.059796437659032975,0.01781170483460559,0.07888040712468192,0.07124681933842236,0.18829516539440205,0.07888040712468192,0.1959287531806615,False,True,-0.09171183633158625,-0.013297004171747423,,,,,,,,,,Q3
Weekly,RKLB,2023-09-01,bearish_crossover,14,0.10828494989744644,0.05087354965089833,2.245818574172432,0.46682131639843777,0.48945943522663665,True,MACD leads signal,-0.02208201892744477,0.04416403785488965,0.04022082018927442,-0.19242902208201884,0.20189274447949535,0.04022082018927442,-0.3091482649842271,0.3422712933753943,0.04022082018927442,-0.34384858044164035,0.3690851735015773,0.04022082018927442,False,True,-0.05405306230166601,-0.005659529707049693,,,,,,,,,,Q4 steep
Weekly,RKLB,2024-03-01,bearish_crossover,10,0.07730264765551123,0.03146958137966456,1.5423790978956187,-0.00912479190583454,-0.00706084453794284,False,MACD leads signal,-0.026431718061673992,0.08149779735682827,0.03524229074889873,-0.09251101321585897,0.09471365638766516,0.040748898678413914,-0.09471365638766516,0.1299559471365639,0.040748898678413914,-0.16960352422907488,0.23568281938325986,0.040748898678413914,False,True,-0.0326766876468052,-0.0005159868419729249,,,,,,,,,,Q2
Weekly,RKLB,2024-12-13,bearish_crossover,29,0.06560149089069937,0.04580800706858878,2.87320629163172,0.9957607117468145,1.0394004081015564,True,MACD and signal aligned,0.01842751842751844,0.0986895986895987,0.09664209664209666,0.1146601146601145,0.0986895986895987,0.17936117936117935,0.10196560196560189,0.0986895986895987,0.23914823914823913,0.12244062244062226,0.0986895986895987,0.3652743652743653,False,True,-0.172731777775868,-0.010909924088685408,,,,,,,,,,Q4 steep
Weekly,RKLB,2025-08-22,bearish_crossover,15,0.09777452605701198,0.05975019535094957,1.5079545602872912,0.32150720601119276,0.32482375006160114,True,MACD and signal aligned,0.09508787742226232,0.007435781883731507,0.14736367733213163,0.03289770166741768,0.04484001802613791,0.14736367733213163,0.07683641279855791,0.04484001802613791,0.2431275349256421,0.49324019828751675,0.04484001802613791,0.666741775574583,False,True,-0.08574667763443505,-0.0008291360126020386,,,,,,,,,,Q2
Weekly,RKLB,2026-02-20,bearish_crossover,7,0.13964436198176527,0.04953382011809221,2.7205141578589815,0.06513191095880005,0.10108117018454905,True,MACD leads signal,-0.024837708156929206,0.09539937905729612,0.026531188258537952,-0.010584250635055081,0.09539937905729612,0.05997742026531183,-0.05122777307366633,0.09539937905729612,0.11021732994637312,0.1967259384702229,0.2078464578041208,0.2276319503245836,False,True,-0.12000202492424061,-0.008987314806437247,,,,,,,,,,Q4 steep
Weekly,SNDK,2025-09-12,early_rising_blue,3,0.06544310316761152,0.020715483170637962,5.285587257517687,0.16576070407402538,0.05799700212987676,True,MACD leads signal,0.1866945315221178,0.011726460002321915,0.19575060954371293,0.1275978172529897,0.011726460002321915,0.27957738302565893,0.3573667711598747,0.011726460002321915,0.5911993498200396,1.7804481597585045,0.011726460002321915,1.7864855451062347,True,False,,,,,,,,,,,,Q4 steep
Weekly,SNDK,2026-02-20,early_rising_blue,3,0.07707180488777021,0.02798938383713309,1.9214848221138416,0.36217489447039314,0.22912881142429511,True,MACD leads signal,-0.022477960521254836,0.06611074357278035,0.0639567980060618,-0.18868563164453744,0.18976260442789672,0.0639567980060618,0.0919119343969721,0.2045786728618244,0.1963629090573411,0.41697309106574143,0.2045786728618244,0.48468390848808407,True,True,,,,,,,,,,,,Q3
Weekly,SNDK,2026-05-15,early_rising_blue,3,0.09077674361480909,0.031240598339428972,1.6385693403036128,0.08288451040134771,-0.04905394875001752,False,MACD leads signal,0.05049694162445584,0.09255404550976476,0.0983795227371218,0.20415455985677866,0.09255404550976476,0.21399073607036034,0.40671066559629443,0.09255404550976476,0.4362287849617439,,,,True,False,,,,,,,,,,,,Q2
Weekly,SNDK,2025-12-05,bearish_crossover,14,0.06696486542331771,0.03738623305194551,1.7330299265575526,0.46545849699476405,0.5450051317352353,True,MACD and signal aligned,-0.09756204315665074,0.10360222348667214,0.06880553245502696,0.04000525233072172,0.12680001750776904,0.06880553245502696,0.20470958988050958,0.12680001750776904,0.20716023985643628,1.5222129820107675,0.12680001750776904,1.961833063421894,False,True,-0.12311064456047693,-0.019886658685117853,,,,,,,,,,Q3
Weekly,SNDK,2026-03-06,bearish_crossover,4,0.07671068174048078,0.021566359303490712,1.8814414493820601,0.23945652420817598,0.2531705237964026,True,MACD leads signal,0.25466026966036437,0.019589251512335815,0.27371854436500853,0.3458555363813931,0.019589251512335815,0.4745984487891832,0.3304572089583373,0.019589251512335815,0.4745984487891832,1.2509623954639406,0.019589251512335815,1.2552102099254734,False,True,-0.12702334856193997,-0.0034284998970566805,,,,,,,,,,Q3
Weekly,USAR,2026-02-13,early_rising_blue,3,0.07184888647262831,0.028883523514297904,1.9701006017000942,-0.021042835617779282,-0.1535197421392054,False,MACD leads signal,-0.11162670791441087,0.1327661768497035,0.007476153647847372,-0.025522041763341163,0.1327661768497035,0.06986336684712557,0.0033513792214487914,0.1327661768497035,0.10569734467646308,-0.1673111626707915,0.28512503222480023,0.10569734467646308,True,False,,,,,,,,,,,,Q3
Weekly,USAR,2026-05-22,early_rising_blue,3,0.05476131103694047,0.021505910887401124,1.4917060097355916,0.11405205756743685,0.014481117838276552,True,MACD leads signal,0.1071146245059289,-0.0007905138339920903,0.13122529644268766,-0.11185770750988144,0.12430830039525687,0.2964426877470354,-0.09011857707509885,0.21403162055335967,0.2964426877470354,,,,True,False,,,,,,,,,,,,Q2
Weekly,USAR,2025-11-07,bearish_crossover,15,0.04178997499685562,0.021187519166365965,2.221268504864208,0.2672053226244617,0.29633381842144807,True,MACD and signal aligned,-0.16532258064516125,0.19758064516129026,0.06918202764976966,-0.2949308755760368,0.3351958525345622,0.06918202764976966,-0.008064516129032251,0.34043778801843316,0.06918202764976966,-0.18490783410138245,0.34043778801843316,0.09562211981566815,False,True,-0.07874384889946329,-0.0072821239492465994,,,,,,,,,,Q4 steep
Weekly,USAR,2026-04-02,bearish_crossover,9,0.0666476199800741,0.02640774462382157,1.9269490692122728,-0.0072559225891602325,0.0006789498998981077,False,MACD leads signal,0.014447236180904488,0.10678391959798994,0.14006909547738688,0.2531407035175879,0.10678391959798994,0.31155778894472363,0.653894472361809,0.10678391959798994,0.6783919597989949,0.7594221105527639,0.10678391959798994,0.8021168341708542,False,True,-0.041912146093971925,-0.001983718122264585,,,,,,,,,,Q3
Weekly,UVXY,2021-12-17,early_rising_blue,3,0.11522729163577924,0.03787451543062481,1.8172959297725795,0.15756433676485598,-0.021565310413986634,False,MACD leads signal,-0.1211180124223602,0.13726708074534166,0.19813664596273295,-0.22795031055900616,0.24378881987577639,0.19813664596273295,-0.23726708074534164,0.3068322981366459,0.19813664596273295,0.034782608695652195,0.3068322981366459,0.39068322981366466,True,False,,,,,,,,,,,,Q3
Weekly,UVXY,2022-02-25,early_rising_blue,3,0.030565390456941052,0.01149527384706879,0.7675309903084896,0.12993861326378425,0.0764576847649971,True,MACD leads signal,0.21258399511301151,-0.04031765424557121,0.28894318875992675,0.21686010995723892,-0.04031765424557121,0.4337263286499693,-0.1698228466707391,0.17348808796579107,0.4337263286499693,-0.05986560781918138,0.30726939523518637,0.4337263286499693,True,False,,,,,,,,,,,,Q1 weak
Weekly,UVXY,2022-09-30,early_rising_blue,3,0.11200884223362056,0.041582742353171484,2.4613324564754215,0.07394476258198607,-0.12799566629368506,False,MACD leads signal,-0.010894941634241206,0.13073929961089492,0.0,0.022568093385213928,0.13073929961089492,0.06887159533073928,-0.21945525291828794,0.23035019455252914,0.06887159533073928,-0.3976653696498055,0.4038910505836576,0.06887159533073928,True,False,,,,,,,,,,,,Q3
Weekly,UVXY,2023-03-03,early_rising_blue,3,0.08774085838826193,0.030289929525535775,1.916892994502737,-0.14641385484660963,-0.289364091896555,False,MACD leads signal,0.3179824561403508,0.046052631578947345,0.4978070175438596,0.4078947368421053,0.046052631578947345,0.5986842105263157,0.019736842105263053,0.046052631578947345,0.5986842105263157,-0.2192982456140351,0.2214912280701754,0.5986842105263157,True,False,,,,,,,,,,,,Q3
Weekly,UVXY,2023-07-28,early_rising_blue,3,0.0616668988793487,0.021020938359992636,0.785787943392345,-0.2989634003169965,-0.39422383786539184,False,MACD leads signal,0.193188854489164,0.018575851393188847,0.22848297213622293,0.057585139318885536,0.018575851393188847,0.28606811145510846,0.07739938080495357,0.018575851393188847,0.2941176470588236,-0.02043343653250773,0.2074303405572755,0.2941176470588236,True,False,,,,,,,,,,,,Q1 weak
Weekly,UVXY,2024-03-01,early_rising_blue,3,0.03190349077215199,0.010693797290582091,0.5194987867588193,-0.23792159087088388,-0.28416576571350477,False,MACD leads signal,0.09601181683899562,0.011816838995568735,0.15066469719350084,0.0620384047267355,0.025110782865583436,0.15066469719350084,-0.06646971935007384,0.09896602658788778,0.15066469719350084,-0.03426883308714923,0.09896602658788778,0.22357459379615952,True,False,,,,,,,,,,,,Q1 weak
Weekly,UVXY,2024-08-09,early_rising_blue,3,0.22087408751138787,0.06579907423433415,3.085751354501139,0.3661814334299487,0.035905436548032535,True,MACD leads signal,-0.2579365079365079,0.2738095238095237,0.030423280423280685,-0.24371693121693117,0.28968253968253954,0.030423280423280685,0.003968253968254176,0.28968253968253954,0.06415013227513233,-0.09193121693121675,0.28968253968253954,0.06415013227513233,True,False,,,,,,,,,,,,Q4 steep
Weekly,UVXY,2025-01-31,early_rising_blue,3,0.02611566068579651,0.011644822445724921,0.3668938906265565,0.020578851923540826,-0.029864897249779664,False,MACD leads signal,-0.00929272070211662,0.06917914300464623,0.1357769747031492,-0.07743933918430568,0.08156943727413513,0.1357769747031492,0.03820340733092409,0.10867320598864216,0.1357769747031492,0.20650490449148173,0.10867320598864216,0.5585957666494579,True,False,,,,,,,,,,,,Q1 weak
Weekly,UVXY,2025-10-31,early_rising_blue,3,0.13688422482319756,0.0429528889502796,2.5206530965339438,-0.4193875520744498,-0.6306896876403522,False,MACD leads signal,0.03393025447690867,0.03393025447690856,0.13760603204524036,0.020735155513666337,0.06691800188501407,0.13760603204524036,-0.10292177191328922,0.10292177191328922,0.29078793590951935,-0.3070688030160226,0.31140433553251645,0.29078793590951935,True,False,,,,,,,,,,,,Q3
Weekly,UVXY,2026-02-20,early_rising_blue,3,0.11806830936201261,0.03982916947206133,1.5713327595450826,0.11900228738282595,-0.07470991292913551,False,MACD leads signal,0.0280010370754471,0.05781695618356231,0.07635467980295574,0.4023852735286493,0.05781695618356231,0.40653357531760426,0.402644542390459,0.05781695618356231,0.5024630541871922,-0.010889292196007316,0.05781695618356231,0.6212081928960331,True,False,,,,,,,,,,,,Q2
Weekly,UVXY,2022-01-14,bearish_crossover,6,0.1026391429278654,0.031803088304207625,1.9445255776540826,0.05278738309216899,0.0706955691992129,True,MACD leads signal,0.40065146579804556,-0.04723941368078188,0.4047231270358307,0.3802931596091206,-0.04723941368078188,0.8232899022801303,0.35667752442996736,-0.0024429967426709,0.8232899022801303,0.6221498371335505,-0.0024429967426709,0.9112459283387622,False,True,-0.08977310888680157,-0.0044770465267609805,,,,,,,,,,Q3
Weekly,UVXY,2022-04-08,bearish_crossover,8,0.031641880337030616,0.013022146479932769,0.9203409604064108,0.0952550022117496,0.14038513944632502,True,MACD leads signal,0.018320610687022842,0.06106870229007633,0.1083893129770992,0.17480916030534344,0.13435114503816792,0.1885496183206108,0.3267175572519083,0.13435114503816792,0.5083969465648854,0.027480916030534264,0.13435114503816792,0.5083969465648854,False,True,-0.06717452480543898,-0.011282534308643871,,,,,,,,,,Q1 weak
Weekly,UVXY,2022-07-08,bearish_crossover,6,0.011710784392320003,0.0035488836333974045,0.4291510807664794,0.03025285052685516,0.034707661975158684,True,MACD leads signal,-0.04234026173979988,0.04541955350269433,0.1054657428791379,-0.10007698229407236,0.10623556581986138,0.1054657428791379,-0.23941493456505003,0.2424942263279446,0.1054657428791379,-0.20862201693610471,0.3294842186297152,0.1054657428791379,False,True,-0.020362681542478757,-0.001113702862075877,,,,,,,,,,Q1 weak
Weekly,UVXY,2022-11-18,bearish_crossover,9,0.10517872034392435,0.04705217485995854,2.081067516211571,0.10654608259579212,0.17119232671605367,True,MACD leads signal,-0.11340206185567014,0.12256586483390608,0.004581901489117968,-0.18442153493699887,0.18671248568155785,0.004581901489117968,-0.13172966781214202,0.21878579610538373,0.004581901489117968,-0.38258877434135163,0.3928980526918672,0.004581901489117968,False,True,-0.12580201440338118,-0.016161561030065358,,,,,,,,,,Q3
Weekly,UVXY,2023-04-28,bearish_crossover,10,0.10288764834922438,0.044236933207707795,1.6735927523237135,0.030344823092028766,0.08823710335117364,True,MACD leads signal,0.030898876404494402,0.061797752808988804,0.2106741573033708,-0.022471910112359605,0.061797752808988804,0.2106741573033708,-0.1039325842696629,0.1432584269662921,0.2106741573033708,-0.4283707865168539,0.4466292134831461,0.2106741573033708,False,True,-0.1252571827887852,-0.014473070064786209,,,,,,,,,,Q2
Weekly,UVXY,2023-11-24,bearish_crossover,19,0.08552312003201583,0.03870720216523115,1.4716209082255862,0.2364072038232496,0.27067950008702446,True,MACD leads signal,-0.01783944499504464,0.0354509415262636,0.02279484638255691,-0.05748265609514369,0.06045589692765119,0.03270564915758167,-0.07333994053518333,0.1625371655104063,0.03270564915758167,-0.21110009910802774,0.2547076313181368,0.03270564915758167,False,True,-0.0755376276980691,-0.008568074065943676,,,,,,,,,,Q2
Weekly,UVXY,2024-05-24,bearish_crossover,14,0.07421854487282983,0.03934904855953085,1.205586501639395,0.25011439950292047,0.2701178291317611,True,MACD and signal aligned,0.032826261008807034,0.01347477982385914,0.12209767814251404,-0.025220176140912764,0.03803042433947157,0.12209767814251404,-0.011609287429943937,0.06825460368294645,0.12209767814251404,0.01721377101681343,0.17734187349879904,0.12209767814251404,False,True,-0.09778496176637885,-0.00500085740721018,,,,,,,,,,Q1 weak
Weekly,UVXY,2024-09-20,bearish_crossover,8,0.18780070044043587,0.05818353540255247,2.826808144800283,0.35431435651346377,0.3572364489315527,True,MACD leads signal,0.09693877551020424,0.030187074829931992,0.09863945578231292,0.1675170068027212,0.030187074829931992,0.24744472789115646,0.10416666666666674,0.030187074829931992,0.3358843537414966,-0.060374149659863874,0.17091836734693877,0.3358843537414966,False,True,-0.09056959531484221,-0.0007305231045222071,,,,,,,,,,Q4 steep
Weekly,UVXY,2025-05-30,bearish_crossover,19,0.05693371503928766,0.02957144320911871,0.9132430336413039,0.34802411915726944,0.42216968629317997,True,MACD and signal aligned,-0.08587870739265169,0.09384683488269152,0.024347056219566232,0.027888446215139417,0.14563966356795044,0.05090748118636568,-0.16290393979637008,0.17485613103142983,0.05090748118636568,-0.31695440460380697,0.32049579459938027,0.05090748118636568,False,True,-0.09550840232499097,-0.01853639178397759,,,,,,,,,,Q1 weak
Weekly,UVXY,2026-01-02,bearish_crossover,11,0.12821811554443938,0.059826647472124926,1.8898938549277275,-0.07885561831236546,-0.07758266189260928,False,MACD leads signal,-0.020589076351158142,0.02916785816414058,0.029167858164140803,0.016299685444666867,0.02916785816414058,0.09837003145553336,0.06462682299113531,0.02916785816414058,0.21532456391192456,0.13382899628252787,0.02916785816414058,0.21818415784958534,False,True,-0.09624559896211171,-0.0003182391049390554,,,,,,,,,,Q3
3-day,AMD,2021-06-07,early_rising_blue,3,0.07845862869733652,0.025051569418094208,1.4582623144852633,0.041511164104805556,-0.08346583254333481,False,MACD leads signal,0.0025814382298710026,0.02028272894898575,0.015918869084204035,,,,,,,,,,True,False,,,-0.015242778119237799,0.02937922556853101,0.015918869084204035,0.027412415488629494,0.02937922556853101,0.05433312845728344,0.11296865396435174,0.02937922556853101,0.17320221266133995,Q2
3-day,AMD,2021-10-20,early_rising_blue,3,0.07520849436693268,0.021728924514126502,2.381710766513663,0.034051010876401416,-0.08202390075219385,False,MACD leads signal,0.029469885729014544,0.0011169344445398632,0.0444196236790102,,,,,,,,,,True,False,,,0.03299252513102502,0.0011169344445398632,0.10043818197439647,0.18137297018644216,0.0011169344445398632,0.19426067531574875,0.3352521694303634,0.0011169344445398632,0.3651516453303547,Q3
3-day,AMD,2022-01-12,early_rising_blue,3,0.022244141232525105,0.010946873725446116,0.6639534782889405,-0.28984774070784375,-0.3363425125696837,False,MACD leads signal,-0.0042918454935622075,0.04393685895104382,0.02749690841638186,,,,,,,,,,True,False,,,-0.13573870662690035,0.13879391867316504,0.02749690841638186,-0.2536553429839238,0.25845639048519675,0.02749690841638186,-0.17669309667563826,0.2772968647704954,0.02749690841638186,Q1 weak
3-day,AMD,2022-02-18,early_rising_blue,3,0.014968667127025465,0.0047272077070962815,0.44504424116268554,-0.35203656366831193,-0.37492369556847915,False,MACD leads signal,-0.03575507335500305,0.04208029517701828,0.047175612755864016,,,,,,,,,,True,False,,,0.0,0.08407274005095311,0.09470262672406227,-0.09558112975489763,0.09672318369498378,0.09470262672406227,0.008345778792936853,0.12079416673987531,0.09470262672406227,Q1 weak
3-day,AMD,2022-03-28,early_rising_blue,3,0.06325041531172489,0.022247182373974633,1.8291812749913896,-0.17948574734276798,-0.28996772280187083,False,MACD leads signal,-0.09065202927478366,0.09331337325349298,0.045159680638722666,,,,,,,,,,True,False,,,-0.1378077178975382,0.15410345974717232,0.045159680638722666,-0.20908183632734534,0.21324018629407848,0.045159680638722666,-0.2938290086493679,0.30123087159015305,0.045159680638722666,Q3
3-day,AMD,2022-05-13,early_rising_blue,3,0.10970050563354972,0.04656632492643269,3.0426773937307057,-0.02991080126478146,-0.246291375699522,False,MACD leads signal,0.012195121951219523,0.021445542472666168,0.09566862910008411,,,,,,,,,,True,False,,,-0.04163162321278391,0.0721194280908326,0.09566862910008411,0.1416105971404542,0.0721194280908326,0.1511774600504625,-0.14245164003364186,0.16494953742640872,0.15191337258200166,Q4 steep
3-day,AMD,2022-07-26,early_rising_blue,3,0.11501480022080585,0.03745132579033129,2.239394535902965,0.15497802540974767,-0.02720656312238418,False,MACD leads signal,0.1081524926686217,-0.012199413489736077,0.11214076246334304,,,,,,,,,,True,False,,,0.2188856304985336,-0.012199413489736077,0.2268621700879765,0.16187683284457477,-0.012199413489736077,0.2268621700879765,0.13994134897360722,-0.012199413489736077,0.2268621700879765,Q3
3-day,AMD,2022-11-04,early_rising_blue,3,0.09033114392729585,0.034972028258856674,2.0393649815427928,-0.2504122033734871,-0.41847451486432025,False,MACD leads signal,0.02669239427560699,0.012703006914294934,0.04454092297797074,,,,,,,,,,True,False,,,0.1823444283646889,0.03843061585463903,0.2100016079755589,0.18298761858819734,0.03843061585463903,0.2728734523235248,0.1837916063675833,0.03843061585463903,0.27399903521466484,Q3
3-day,AMD,2023-02-03,early_rising_blue,3,0.08031774381642903,0.023222804229514442,1.7821905468506425,0.15978722375913648,0.03643215381470468,True,MACD leads signal,-0.02799395980950159,0.033290742246486205,0.0022069926820769137,,,,,,,,,,True,False,,,-0.0535486119177605,0.06528052038564303,0.022186084330351852,-0.08816354977349294,0.10128934835637127,0.022186084330351852,-0.05308398187942864,0.11813102567080958,0.022186084330351852,Q3
3-day,AMD,2023-03-23,early_rising_blue,3,0.04050374946975063,0.01331170624571898,0.7855811102781605,0.4631496233816501,0.3957464044691923,True,MACD leads signal,-0.023234942161946548,0.03530115676106904,-0.007578779417630632,,,,,,,,,,True,False,,,-0.022636617471080922,0.07389309932189869,-0.007479058635819658,-0.0778819305943359,0.09633027522935778,-0.007479058635819658,-0.11816912644595123,0.12190865576386112,-0.007479058635819658,Q1 weak
3-day,AMD,2023-05-22,early_rising_blue,3,0.11010667808536434,0.03899282173830836,2.1489986457104937,0.06828125544342958,-0.12314914511004572,False,MACD leads signal,0.11435185185185182,0.0218518518518519,0.11749999999999994,,,,,,,,,,True,False,,,0.09453703703703709,0.0218518518518519,0.2110185185185185,0.15027777777777773,0.0218518518518519,0.2110185185185185,0.03805555555555551,0.0218518518518519,0.22990740740740745,Q3
3-day,AMD,2023-07-27,early_rising_blue,3,0.018146945333764028,0.007305137240359735,0.42024355721147266,-0.1627150448405718,-0.19501195532151017,False,MACD leads signal,0.016741674167416676,-0.012061206120612011,0.03384338433843381,,,,,,,,,,True,False,,,0.04248424842484244,0.03348334833483346,0.07560756075607555,-0.03177317731773177,0.04158415841584151,0.07560756075607555,-0.07965796579657958,0.10369036903690365,0.07560756075607555,Q1 weak
3-day,AMD,2023-11-15,early_rising_blue,3,0.12993829516875088,0.04282007135412429,10.022205483598945,0.026313171262819707,-0.19070777771541167,False,MACD leads signal,0.022203389830508513,0.013474576271186423,0.029576271186440684,,,,,,,,,,True,False,,,0.03652542372881351,0.013474576271186423,0.05730762711864412,0.026779661016949063,0.013474576271186423,0.06546610169491518,0.17923728813559325,0.013813559322033875,0.2018644067796609,Q4 steep
3-day,AMD,2024-03-08,early_rising_blue,3,0.08019824932702738,0.025127760714754376,2.2319159322979276,0.09612380506058232,-0.032619198962440955,False,MACD leads signal,-0.04339649934905254,0.0515405757268913,-0.01851583972226234,,,,,,,,,,True,False,,,-0.07874053715222518,0.11263802497709618,-0.01851583972226234,-0.13375765466030176,0.16100101258498478,-0.01851583972226234,-0.17826317565938565,0.20160084864265382,-0.01851583972226234,Q3
3-day,AMD,2024-05-28,early_rising_blue,3,0.04407189275516535,0.015697884577183685,1.5656230489355054,-0.36093085023623755,-0.43905827315284834,False,MACD leads signal,-0.027445953033040094,0.06724549851407269,-0.012295320785502106,,,,,,,,,,True,False,,,-0.028145212982926493,0.07422119923081416,-0.003088398111998125,-0.06625488025173365,0.08560107219858992,-0.003088398111998125,-0.07074179826350457,0.1064623273701999,-0.003088398111998125,Q2
3-day,AMD,2024-08-26,early_rising_blue,3,0.15141562075812148,0.05156571117642453,4.841984692552069,0.06716795574941739,-0.18209486922048412,False,MACD leads signal,-0.0300020001333422,0.03680245349689981,0.011400760050669811,,,,,,,,,,True,False,,,-0.06080405360357355,0.09260617374491642,0.011400760050669811,-0.04766984465631041,0.11920728048536577,0.011400760050669811,0.08020534702313498,0.11920728048536577,0.08640576038402537,Q4 steep
3-day,AMD,2024-10-04,early_rising_blue,3,0.029690720491890296,0.009472075896173188,1.0121199653914157,0.17945590485193966,0.13053387799369195,True,MACD leads signal,0.0004095962551198262,0.015740198946752493,0.00883557636044463,,,,,,,,,,True,False,,,-0.01761263897015808,0.052077238150965544,0.018431831480397953,-0.08736102984201288,0.09352896430661217,0.018431831480397953,-0.1699239321240491,0.17308367466354602,0.018431831480397953,Q1 weak
3-day,AMD,2025-01-08,early_rising_blue,3,0.06491926175165119,0.023545097945152665,1.6803246220270502,-0.31203739490028637,-0.4245708528075452,False,MACD leads signal,-0.047603414313854175,0.06065249507550885,-0.025689428759028354,,,,,,,,,,True,False,,,-0.003118844386080233,0.060981615233092645,0.0073867367038737974,0.00820748522652659,0.060981615233092645,0.03127051871306641,-0.09323703217334212,0.12590282337491798,0.03127051871306641,Q2
3-day,AMD,2025-03-27,early_rising_blue,3,0.11026546124188458,0.0381691558450557,3.0959142947434053,0.15728826860679979,-0.026833511546142795,False,MACD leads signal,-0.03216127519924994,0.03909985935302396,-0.001312705110173451,,,,,,,,,,True,False,,,-0.19587435536802622,0.21547116736990157,-0.001312705110173451,-0.12423816221284578,0.28288795124238164,-0.001312705110173451,-0.09929676511954999,0.28288795124238164,-0.001312705110173451,Q4 steep
3-day,AMD,2025-05-02,early_rising_blue,3,0.01768917263739389,0.005095392115515504,0.5726038300903955,0.18388562127203928,0.1565534144704473,True,MACD leads signal,0.018117408906882737,0.0004048582995950234,0.03289473684210531,,,,,,,,,,True,False,,,0.04089068825910935,0.019433198380566785,0.06720647773279342,0.18593117408906878,0.019433198380566785,0.24008097165991904,0.2002024291497977,0.019433198380566785,0.24008097165991904,Q1 weak
3-day,AMD,2025-10-08,early_rising_blue,3,0.05519519438357168,0.018404656938717567,1.4244807615533996,-0.20157083594387026,-0.2964973936988511,False,MACD leads signal,-0.08770589234165393,0.09492231278655128,0.019273221259976214,,,,,,,,,,True,False,,,-0.010528103243334974,0.09492231278655128,0.023942944472745697,-0.0024197656647987342,0.09492231278655128,0.031074885379521078,-0.008575309899813255,0.09492231278655128,0.13380837154015968,Q2
3-day,AMD,2025-12-31,early_rising_blue,3,0.020357374118845264,0.006038564459996093,0.43150906274098916,-0.23773936422681527,-0.26862970602481434,False,MACD leads signal,0.04347217033993278,-0.022109637654090353,0.060655584609637714,,,,,,,,,,True,False,,,-0.05131677250653721,0.051783713111692165,0.09273440418378787,0.0642510272693313,0.06705267090026146,0.11295293238700044,0.10538849458348887,0.06705267090026146,0.24654463952185268,Q1 weak
3-day,AMD,2026-04-06,early_rising_blue,3,0.06122246544851814,0.017848948564414546,1.6763599163549985,-0.20711455714525268,-0.3017573306382685,False,MACD leads signal,0.07475701698610226,0.021823053865019593,0.07684621673176495,,,,,,,,,,True,False,,,0.17231356163139244,0.021823053865019593,0.1725860659460441,0.2920792079207921,0.021823053865019593,0.30624943228267787,0.9138432191843036,0.021823053865019593,0.9556726314833319,Q2
3-day,AMD,2021-07-16,bearish_crossover,15,0.06389168484410233,0.03068942600162314,2.087898600310907,0.3041494948059366,0.3314173524417782,True,MACD leads signal,0.008033531260914994,0.019210618232623156,0.015594364885318512,,,,,,,,,,False,True,-0.07437557072088197,-0.0068169644089603465,0.07288392129467924,0.019210618232623156,0.07544533705902912,0.2363488182559086,0.019210618232623156,0.2454302014204215,0.2871114215857491,0.019210618232623156,0.4261264407963674,Q3
3-day,AMD,2021-12-01,bearish_crossover,16,0.07002907269818767,0.036242933918937514,2.4929253147823642,0.33906009446615953,0.43368218035008,True,MACD and signal aligned,-0.03420293742874403,0.05626718529944341,0.022936087452216425,,,,,,,,,,False,True,-0.12286643607164699,-0.0236555214709801,-0.07082019985245791,0.09999329354168085,0.022936087452216425,-0.07021661860371553,0.12413654349138237,0.022936087452216425,-0.03494064784387374,0.12413654349138237,0.05110321239353488,Q4 steep
